State,"County, State",2017 Food Insecurity Rate,lat,lng
LA,"Allen Parish, Louisiana",0.129,30.5887484,-92.8577105
LA,"Ascension Parish, Louisiana",0.102,30.2017295,-90.9438468
LA,"Assumption Parish, Louisiana",0.147,29.9232544,-91.09693999999999
LA,"Avoyelles Parish, Louisiana",0.174,30.9711824,-92.0665197
LA,"Beauregard Parish, Louisiana",0.12300000000000001,30.7611484,-93.33889169999999
LA,"Bienville Parish, Louisiana",0.188,32.4107403,-93.0175712
LA,"Bossier Parish, Louisiana",0.133,32.7551322,-93.66232389999999
LA,"Caddo Parish, Louisiana",0.19699999999999998,32.6136798,-93.86553029999999
LA,"Calcasieu Parish, Louisiana",0.136,30.2089286,-93.33889169999999
LA,"Caldwell Parish, Louisiana",0.158,32.0669717,-92.0665197
LA,"Cameron Parish, Louisiana",0.064,29.8434436,-93.17796589999999
LA,"Catahoula Parish, Louisiana",0.171,31.7053083,-91.9099238
LA,"Claiborne Parish, Louisiana",0.214,32.7722557,-93.0175712
LA,"Concordia Parish, Louisiana",0.22,31.4808983,-91.63721500000001
LA,"De Soto Parish, Louisiana",0.18100000000000002,32.0310567,-93.66232389999999
LA,"East Baton Rouge Parish, Louisiana",0.172,30.5693593,-91.09693999999999
LA,"East Carroll Parish, Louisiana",0.331,32.7570923,-91.2506002
LA,"East Feliciana Parish, Louisiana",0.156,30.8458948,-91.02032240000001
LA,"Evangeline Parish, Louisiana",0.17800000000000002,30.7821781,-92.38136209999999
LA,"Franklin Parish, Louisiana",0.201,32.0737103,-91.5983959
LA,"Grant Parish, Louisiana",0.146,31.6943716,-92.539603
LA,"Iberia Parish, Louisiana",0.171,29.4992629,-91.7538817
LA,"Iberville Parish, Louisiana",0.174,30.2899179,-91.4048249
LA,"Jackson Parish, Louisiana",0.168,32.2399791,-92.539603
LA,"Jefferson Parish, Louisiana",0.127,29.6498691,-90.11206960000001
LA,"Jefferson Davis Parish, Louisiana",0.139,30.2672346,-92.8178291
LA,"Lafayette Parish, Louisiana",0.14,30.1895142,-92.02731899999999
LA,"Lafourche Parish, Louisiana",0.11900000000000001,29.6952295,-90.52578229999999
LA,"LaSalle Parish, Louisiana",0.14400000000000002,31.7002461,-92.2236667
LA,"Lincoln Parish, Louisiana",0.21,32.598888,-92.6983868
LA,"Livingston Parish, Louisiana",0.09300000000000001,30.4340146,-90.6773046
LA,"Madison Parish, Louisiana",0.263,32.4401578,-91.28910359999999
LA,"Morehouse Parish, Louisiana",0.217,32.796224,-91.7538817
LA,"Natchitoches Parish, Louisiana",0.223,31.6801229,-93.17796589999999
LA,"Orleans Parish, Louisiana",0.218,29.95106579999999,-90.0715323
LA,"Ouachita Parish, Louisiana",0.18600000000000003,32.4271852,-92.2236667
LA,"Plaquemines Parish, Louisiana",0.135,29.3240045,-89.4742177
LA,"Pointe Coupee Parish, Louisiana",0.152,30.6102166,-91.5983959
LA,"Rapides Parish, Louisiana",0.166,31.1461104,-92.539603
LA,"Red River Parish, Louisiana",0.163,32.0842949,-93.3792057
LA,"Richland Parish, Louisiana",0.195,32.3887281,-91.7928402
LA,"Sabine Parish, Louisiana",0.13699999999999998,31.4893252,-93.5003454
LA,"St. Bernard Parish, Louisiana",0.138,29.879791,-89.3226954
LA,"St. Charles Parish, Louisiana",0.11,29.9273657,-90.3371889
LA,"St. Helena Parish, Louisiana",0.2,30.8021866,-90.6773046
LA,"St. James Parish, Louisiana",0.16699999999999998,30.0179292,-90.7913227
LA,"St. John the Baptist Parish, Louisiana",0.171,30.1118331,-90.4879916
LA,"St. Landry Parish, Louisiana",0.19899999999999998,30.6036535,-92.0665197
LA,"St. Martin Parish, Louisiana",0.145,30.2395901,-91.7538817
LA,"St. Mary Parish, Louisiana",0.172,29.502976,-91.44346900000001
LA,"St. Tammany Parish, Louisiana",0.092,30.4357418,-89.9253233
LA,"Tangipahoa Parish, Louisiana",0.162,30.6194521,-90.37483540000001
LA,"Tensas Parish, Louisiana",0.257,32.077218,-91.28910359999999
LA,"Terrebonne Parish, Louisiana",0.141,29.2299682,-90.7532809
LA,"Union Parish, Louisiana",0.146,32.7859102,-92.38136209999999
LA,"Vermilion Parish, Louisiana",0.13,29.8601413,-92.38136209999999
LA,"Vernon Parish, Louisiana",0.14300000000000002,31.1320009,-93.17796589999999
LA,"Washington Parish, Louisiana",0.177,30.80392599999999,-90.0746767
LA,"Webster Parish, Louisiana",0.18600000000000003,32.7641355,-93.33889169999999
LA,"West Baton Rouge Parish, Louisiana",0.149,30.4751202,-91.3276422
LA,"West Carroll Parish, Louisiana",0.166,32.7545792,-91.4821482
LA,"West Feliciana Parish, Louisiana",0.14400000000000002,30.8423123,-91.4048249
LA,"Winn Parish, Louisiana",0.19,31.91961239999999,-92.6586401
ME,"Androscoggin County, Maine",0.142,44.19124160000001,-70.17070369999999
ME,"Aroostook County, Maine",0.154,46.819941,-68.4766064
ME,"Cumberland County, Maine",0.122,43.81329789999999,-70.3870587
ME,"Franklin County, Maine",0.128,45.0386059,-70.3979538
ME,"Hancock County, Maine",0.129,44.5770308,-68.3566919
ME,"Kennebec County, Maine",0.135,44.4499153,-69.7038278
ME,"Knox County, Maine",0.12300000000000001,43.9969995,-68.9242652
ME,"Lincoln County, Maine",0.121,44.108282,-69.511031
ME,"Oxford County, Maine",0.134,44.4906897,-70.7840564
ME,"Penobscot County, Maine",0.14400000000000002,45.3230777,-68.5806727
ME,"Piscataquis County, Maine",0.14800000000000002,45.70498569999999,-69.3375071
ME,"Sagadahoc County, Maine",0.11800000000000001,43.8171265,-69.7825531
ME,"Somerset County, Maine",0.15,45.5913402,-69.9999212
ME,"Waldo County, Maine",0.13,44.5106837,-69.20778960000001
ME,"Washington County, Maine",0.151,44.98493149999999,-67.6776835
ME,"York County, Maine",0.113,43.4132697,-70.6702521
MD,"Allegany County, Maryland",0.125,39.6255251,-78.6114999
MD,"Anne Arundel County, Maryland",0.07,38.9530109,-76.5488232
MD,"Baltimore County, Maryland",0.11,39.4647665,-76.7336521
MD,"Calvert County, Maryland",0.061,38.49495030000001,-76.5025742
MD,"Caroline County, Maryland",0.111,38.9105018,-75.8533954
MD,"Carroll County, Maryland",0.054000000000000006,39.5423418,-77.0564464
MD,"Cecil County, Maryland",0.086,39.5739403,-75.94632399999999
MD,"Charles County, Maryland",0.107,38.5221781,-77.10249019999999
MD,"Dorchester County, Maryland",0.139,38.4152819,-76.17837390000001
MD,"Frederick County, Maryland",0.064,39.3844507,-77.4701972
MD,"Garrett County, Maryland",0.092,39.5681243,-79.29021329999999
MD,"Harford County, Maryland",0.076,39.5838964,-76.3637285
MD,"Howard County, Maryland",0.064,39.2873463,-76.964306
MD,"Kent County, Maryland",0.10800000000000001,39.2713804,-76.1319953
MD,"Montgomery County, Maryland",0.061,39.1547426,-77.2405153
MD,"Prince George's County, Maryland",0.133,38.78492110000001,-76.8720961
MD,"Queen Anne's County, Maryland",0.062,39.0263572,-76.1319953
MD,"St. Mary's County, Maryland",0.083,38.1060259,-76.3637285
MD,"Somerset County, Maryland",0.183,38.0862333,-75.8533954
MD,"Talbot County, Maryland",0.08900000000000001,38.7803973,-76.1319953
MD,"Washington County, Maryland",0.10800000000000001,39.641762,-77.719993
MD,"Wicomico County, Maryland",0.141,38.3941813,-75.667356
MD,"Worcester County, Maryland",0.11699999999999999,38.1584227,-75.4344727
MD,"Baltimore city, Maryland",0.213,39.2903848,-76.6121893
MA,"Barnstable County, Massachusetts",0.079,41.69909579999999,-70.32091129999999
MA,"Berkshire County, Massachusetts",0.09699999999999999,42.311782,-73.1821623
MA,"Bristol County, Massachusetts",0.10099999999999999,41.7938406,-71.1448516
MA,"Dukes County, Massachusetts",0.09,41.4039539,-70.6692655
MA,"Essex County, Massachusetts",0.07200000000000001,42.7051144,-70.90712359999999
MA,"Franklin County, Massachusetts",0.08800000000000001,42.530599,-72.61511689999999
MA,"Hampden County, Massachusetts",0.1,42.1172314,-72.6624209
MA,"Hampshire County, Massachusetts",0.096,42.3471357,-72.6624209
MA,"Middlesex County, Massachusetts",0.075,42.467206,-71.2874209
MA,"Nantucket County, Massachusetts",0.08900000000000001,41.2834704,-70.099451
MA,"Norfolk County, Massachusetts",0.07200000000000001,42.17668,-71.1448516
MA,"Plymouth County, Massachusetts",0.081,41.9120406,-70.7168469
MA,"Suffolk County, Massachusetts",0.13699999999999998,42.3522866,-71.0504229
MA,"Worcester County, Massachusetts",0.086,42.4096528,-71.8571331
MI,"Alcona County, Michigan",0.126,44.6727944,-83.60223979999999
MI,"Alger County, Michigan",0.134,46.927418,-86.5087741
MI,"Allegan County, Michigan",0.091,42.5709865,-86.3376761
MI,"Alpena County, Michigan",0.128,45.0168239,-83.1116742
MI,"Antrim County, Michigan",0.11599999999999999,44.9730441,-85.1769095
MI,"Arenac County, Michigan",0.14300000000000002,43.9973355,-83.67739279999999
MI,"Baraga County, Michigan",0.149,46.7352761,-88.3010401
MI,"Barry County, Michigan",0.095,42.5354321,-85.35496499999999
MI,"Bay County, Michigan",0.124,43.7109732,-84.01674229999999
MI,"Benzie County, Michigan",0.105,44.678277,-86.2970998
MI,"Berrien County, Michigan",0.145,42.0320742,-86.7416374
MI,"Branch County, Michigan",0.121,41.8913835,-85.02334599999999
MI,"Calhoun County, Michigan",0.142,42.2073905,-85.02334599999999
MI,"Cass County, Michigan",0.11599999999999999,41.9299158,-86.0121573
MI,"Charlevoix County, Michigan",0.11199999999999999,45.4342853,-85.4374778
MI,"Cheboygan County, Michigan",0.151,45.5472257,-84.56362829999999
MI,"Chippewa County, Michigan",0.155,46.3117082,-84.59320939999999
MI,"Clare County, Michigan",0.152,44.0565054,-84.8567932
MI,"Clinton County, Michigan",0.094,42.9663458,-84.5222189
MI,"Crawford County, Michigan",0.133,44.6524316,-84.68974949999999
MI,"Delta County, Michigan",0.126,45.7124142,-86.98441749999999
MI,"Dickinson County, Michigan",0.121,45.9601394,-87.8616098
MI,"Eaton County, Michigan",0.11199999999999999,42.5886496,-84.7733325
MI,"Emmet County, Michigan",0.121,45.6418969,-84.9769067
MI,"Genesee County, Michigan",0.165,43.0777289,-83.67739279999999
MI,"Gladwin County, Michigan",0.139,44.0327885,-84.3542049
MI,"Gogebic County, Michigan",0.14800000000000002,46.4392785,-89.92147399999999
MI,"Grand Traverse County, Michigan",0.10099999999999999,44.687984,-85.52002399999999
MI,"Gratiot County, Michigan",0.142,43.2836505,-84.68974949999999
MI,"Hillsdale County, Michigan",0.126,41.8685961,-84.5222189
MI,"Houghton County, Michigan",0.152,47.1211215,-88.5694012
MI,"Huron County, Michigan",0.115,43.9466791,-82.82097399999999
MI,"Ingham County, Michigan",0.154,42.6468943,-84.3542049
MI,"Ionia County, Michigan",0.11,42.9892119,-85.02334599999999
MI,"Iosco County, Michigan",0.13699999999999998,44.3340462,-83.63862259999999
MI,"Iron County, Michigan",0.125,46.2758153,-88.4902778
MI,"Isabella County, Michigan",0.16399999999999998,43.598799,-84.8567932
MI,"Jackson County, Michigan",0.13,42.1764362,-84.3542049
MI,"Kalamazoo County, Michigan",0.14,42.2278346,-85.52002399999999
MI,"Kalkaska County, Michigan",0.139,44.66744449999999,-85.02334599999999
MI,"Kent County, Michigan",0.113,43.0097027,-85.52002399999999
MI,"Keweenaw County, Michigan",0.135,47.7515686,-88.3249369
MI,"Lake County, Michigan",0.16899999999999998,43.9446996,-85.84862360000001
MI,"Lapeer County, Michigan",0.1,43.0482433,-83.1649001
MI,"Leelanau County, Michigan",0.087,45.0821226,-86.07336339999999
MI,"Lenawee County, Michigan",0.109,41.8433859,-84.01674229999999
MI,"Livingston County, Michigan",0.07400000000000001,42.6207951,-83.8473015
MI,"Luce County, Michigan",0.14800000000000002,46.5827512,-85.513329
MI,"Mackinac County, Michigan",0.156,46.02337199999999,-84.9963081
MI,"Macomb County, Michigan",0.121,42.7168759,-82.82097399999999
MI,"Manistee County, Michigan",0.127,44.2444704,-86.32422249999999
MI,"Marquette County, Michigan",0.136,46.644579,-87.5593823
MI,"Mason County, Michigan",0.125,43.9664537,-86.49965460000001
MI,"Mecosta County, Michigan",0.15,43.6201025,-85.35496499999999
MI,"Menominee County, Michigan",0.11699999999999999,45.4995277,-87.5746277
MI,"Midland County, Michigan",0.109,43.57509779999999,-84.3542049
MI,"Missaukee County, Michigan",0.124,44.366621,-85.02334599999999
MI,"Monroe County, Michigan",0.105,41.9738893,-83.5070203
MI,"Montcalm County, Michigan",0.127,43.3057341,-85.1894045
MI,"Montmorency County, Michigan",0.14400000000000002,45.07427939999999,-84.1403141
MI,"Muskegon County, Michigan",0.145,43.2831969,-86.7416374
MI,"Newaygo County, Michigan",0.11900000000000001,43.55935820000001,-85.76666449999999
MI,"Oakland County, Michigan",0.109,42.59219239999999,-83.33618799999999
MI,"Oceana County, Michigan",0.11800000000000001,43.6656285,-86.6611083
MI,"Ogemaw County, Michigan",0.142,44.3270741,-84.1857115
MI,"Ontonagon County, Michigan",0.13699999999999998,46.8727913,-89.31311889999999
MI,"Osceola County, Michigan",0.14,43.92572790000001,-85.35496499999999
MI,"Oscoda County, Michigan",0.138,44.6278903,-84.1857115
MI,"Otsego County, Michigan",0.124,45.0992063,-84.6482398
MI,"Ottawa County, Michigan",0.084,42.95302299999999,-86.0937312
MI,"Presque Isle County, Michigan",0.13699999999999998,45.5729299,-83.597821
MI,"Roscommon County, Michigan",0.152,44.3516109,-84.68974949999999
MI,"Saginaw County, Michigan",0.147,43.4044253,-84.01674229999999
MI,"St. Clair County, Michigan",0.11699999999999999,43.016179,-82.6483442
MI,"St. Joseph County, Michigan",0.11599999999999999,41.9118044,-85.52002399999999
MI,"Sanilac County, Michigan",0.122,43.4069041,-82.7347142
MI,"Schoolcraft County, Michigan",0.157,46.0693515,-86.1903622
MI,"Shiawassee County, Michigan",0.11699999999999999,42.949754,-84.1857115
MI,"Tuscola County, Michigan",0.125,43.5301144,-83.5070203
MI,"Van Buren County, Michigan",0.11699999999999999,42.2459665,-86.0121573
MI,"Washtenaw County, Michigan",0.132,42.3076493,-83.8473015
MI,"Wayne County, Michigan",0.195,42.2790746,-83.33618799999999
MI,"Wexford County, Michigan",0.132,44.387157,-85.52002399999999
MN,"Aitkin County, Minnesota",0.106,46.61854330000001,-93.45366920000001
MN,"Anoka County, Minnesota",0.07400000000000001,45.3292832,-93.2197005
MN,"Becker County, Minnesota",0.09699999999999999,46.9164628,-95.7036557
MN,"Beltrami County, Minnesota",0.128,48.0370038,-94.82892389999999
MN,"Benton County, Minnesota",0.111,45.7211058,-93.9732855
MN,"Big Stone County, Minnesota",0.099,45.4932045,-96.4724
MN,"Blue Earth County, Minnesota",0.12,43.9505132,-93.9878427
MN,"Brown County, Minnesota",0.08,44.2294379,-94.645035
MN,"Carlton County, Minnesota",0.099,46.5619247,-92.6847226
MN,"Carver County, Minnesota",0.055,44.82543099999999,-93.7841503
MN,"Cass County, Minnesota",0.11199999999999999,47.2144536,-94.2309171
MN,"Chippewa County, Minnesota",0.09300000000000001,45.0520041,-95.555641
MN,"Chisago County, Minnesota",0.068,45.524828,-92.9550305
MN,"Clay County, Minnesota",0.09699999999999999,46.878186,-96.42575889999999
MN,"Clearwater County, Minnesota",0.134,47.72007869999999,-95.3105661
MN,"Cook County, Minnesota",0.099,47.6051056,-90.49317669999999
MN,"Cottonwood County, Minnesota",0.105,44.0488692,-95.3102505
MN,"Crow Wing County, Minnesota",0.095,46.5957987,-94.1401699
MN,"Dakota County, Minnesota",0.073,44.731554,-93.17796589999999
MN,"Dodge County, Minnesota",0.064,43.9842889,-92.8577105
MN,"Douglas County, Minnesota",0.084,45.9279387,-95.4218815
MN,"Faribault County, Minnesota",0.091,43.6448766,-93.9878427
MN,"Fillmore County, Minnesota",0.08900000000000001,43.6956298,-92.0665197
MN,"Freeborn County, Minnesota",0.085,43.6656285,-93.33889169999999
MN,"Goodhue County, Minnesota",0.08800000000000001,44.4430251,-92.6983868
MN,"Grant County, Minnesota",0.091,45.9729315,-96.0471362
MN,"Hennepin County, Minnesota",0.105,45.0208911,-93.5094574
MN,"Houston County, Minnesota",0.083,43.7051652,-91.44346900000001
MN,"Hubbard County, Minnesota",0.09699999999999999,47.1860527,-94.94114230000001
MN,"Isanti County, Minnesota",0.079,45.6301379,-93.2537327
MN,"Itasca County, Minnesota",0.11199999999999999,47.5507924,-93.5683651
MN,"Jackson County, Minnesota",0.079,43.598799,-95.1432068
MN,"Kanabec County, Minnesota",0.10400000000000001,45.9329034,-93.2883531
MN,"Kandiyohi County, Minnesota",0.08199999999999999,45.11445519999999,-95.0155836
MN,"Kittson County, Minnesota",0.09,48.7563083,-96.865445
MN,"Koochiching County, Minnesota",0.127,48.1816012,-93.648322
MN,"Lac qui Parle County, Minnesota",0.085,45.0562676,-96.2006981
MN,"Lake County, Minnesota",0.084,47.5964304,-91.4964639
MN,"Lake of the Woods County, Minnesota",0.086,48.6943855,-94.92654739999999
MN,"Le Sueur County, Minnesota",0.079,44.461555,-93.9151438
MN,"Lincoln County, Minnesota",0.09,44.4507066,-96.3226072
MN,"Lyon County, Minnesota",0.1,44.3981292,-95.89871389999999
MN,"McLeod County, Minnesota",0.078,44.8440016,-94.315422
MN,"Mahnomen County, Minnesota",0.135,47.3811737,-95.797516
MN,"Marshall County, Minnesota",0.094,48.36535199999999,-96.674424
MN,"Martin County, Minnesota",0.091,43.6266807,-94.479976
MN,"Meeker County, Minnesota",0.08199999999999999,45.1353179,-94.5150543
MN,"Mille Lacs County, Minnesota",0.105,45.9228403,-93.6218744
MN,"Morrison County, Minnesota",0.10099999999999999,45.9846475,-94.052545
MN,"Mower County, Minnesota",0.086,43.6824988,-92.6983868
MN,"Murray County, Minnesota",0.08199999999999999,44.0243398,-95.81428849999999
MN,"Nicollet County, Minnesota",0.087,44.3572855,-94.27436279999999
MN,"Nobles County, Minnesota",0.07400000000000001,43.71969319999999,-95.81428849999999
MN,"Norman County, Minnesota",0.09300000000000001,47.3416805,-96.5313092
MN,"Olmsted County, Minnesota",0.08199999999999999,43.995179,-92.38136209999999
MN,"Otter Tail County, Minnesota",0.087,46.51894350000001,-95.8935983
MN,"Pennington County, Minnesota",0.10300000000000001,48.0391802,-96.075015
MN,"Pine County, Minnesota",0.11,46.0983087,-92.80707079999999
MN,"Pipestone County, Minnesota",0.091,43.9973355,-96.3226072
MN,"Polk County, Minnesota",0.096,47.6635085,-96.4170534
MN,"Pope County, Minnesota",0.079,45.5472257,-95.4363717
MN,"Ramsey County, Minnesota",0.11900000000000001,44.9963986,-93.0615978
MN,"Red Lake County, Minnesota",0.09699999999999999,47.8770338,-96.13456409999999
MN,"Redwood County, Minnesota",0.095,44.3516109,-95.3102505
MN,"Renville County, Minnesota",0.084,44.66744449999999,-94.976654
MN,"Rice County, Minnesota",0.086,44.2749995,-93.33889169999999
MN,"Rock County, Minnesota",0.084,43.6927003,-96.3226072
MN,"Roseau County, Minnesota",0.09300000000000001,48.7249475,-95.9820524
MN,"St. Louis County, Minnesota",0.11599999999999999,47.7395106,-92.3623921
MN,"Scott County, Minnesota",0.059000000000000004,44.6834072,-93.54079089999999
MN,"Sherburne County, Minnesota",0.069,45.4644612,-93.7298983
MN,"Sibley County, Minnesota",0.073,44.5502089,-94.15137639999999
MN,"Stearns County, Minnesota",0.105,45.5844792,-94.5865603
MN,"Steele County, Minnesota",0.08199999999999999,43.9758523,-93.17796589999999
MN,"Stevens County, Minnesota",0.10099999999999999,45.52151180000001,-95.95221780000001
MN,"Swift County, Minnesota",0.10300000000000001,45.2315651,-95.71960419999999
MN,"Todd County, Minnesota",0.091,46.0307728,-94.8315488
MN,"Traverse County, Minnesota",0.08900000000000001,45.8030256,-96.365147
MN,"Wabasha County, Minnesota",0.071,44.3020812,-92.2236667
MN,"Wadena County, Minnesota",0.115,46.6415934,-94.936044
MN,"Waseca County, Minnesota",0.084,43.961388,-93.66232389999999
MN,"Washington County, Minnesota",0.062,44.8896877,-92.8577105
MN,"Watonwan County, Minnesota",0.071,43.9323091,-94.479976
MN,"Wilkin County, Minnesota",0.09,46.4087398,-96.5018468
MN,"Winona County, Minnesota",0.10300000000000001,44.006499,-91.7538817
MN,"Wright County, Minnesota",0.065,45.1538202,-94.01909429999999
MN,"Yellow Medicine County, Minnesota",0.09,44.7380445,-95.8564864
